org,name,version
com.softwaremill.sttp.tapir,tapir-derevo_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-enumeratum_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-finatra-server_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-finatra-server-cats_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-http4s-client_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-http4s-server_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-json-circe_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-json-json4s_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-json-play_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-json-spray_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-json-tethys_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-json-upickle_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-json-zio_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-jsoniter-scala_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-netty-server_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-newtype_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-openapi-circe_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-openapi-circe-yaml_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-openapi-docs_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-openapi-model_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-opentelemetry-metrics_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-play-client_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-play-server_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-prometheus-metrics_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-redoc_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-redoc-akka-http_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-redoc-http4s_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-redoc-play_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-refined_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-server-tests_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-sttp-client_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-sttp-stub-server_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-swagger-ui_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-swagger-ui-akka-http_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-swagger-ui-finatra_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-swagger-ui-http4s_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-swagger-ui-play_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-swagger-ui-vertx_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-swagger-ui-zio-http_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-tests_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-vertx-server_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-zio_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-zio-http_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-zio-http-server_3,0.19.0-M12
com.softwaremill.sttp.tapir,tapir-zio-http4s-server_3,0.19.0-M12
org.typelevel,squants_3,1.8.3
org.scodec,core_3,2.0.0
org.scodec,scodec_3,2.0.0
org.scodec,scodec-core_3,2.0.0
org.scodec,scodec-core-testkit_3,2.0.0
org.scodec,scodec-stream_3,2.0.0
org.scodec,scodec-testkit_3,2.0.0
org.scodec,testkit_3,2.0.0
com.github.seratch,awscala_3,0.9.2
com.github.seratch,awscala-core_3,0.9.2
com.github.seratch,awscala-dynamodb_3,0.9.2
com.github.seratch,awscala-ec2_3,0.9.2
com.github.seratch,awscala-emr_3,0.9.2
com.github.seratch,awscala-iam_3,0.9.2
com.github.seratch,awscala-redshift_3,0.9.2
com.github.seratch,awscala-s3_3,0.9.2
com.github.seratch,awscala-simpledb_3,0.9.2
com.github.seratch,awscala-sqs_3,0.9.2
com.github.seratch,awscala-stepfunctions_3,0.9.2
com.github.seratch,awscala-sts_3,0.9.2
com.github.cb372,cacheable-core_3,1.0.0-M4
com.github.cb372,cacheable-ehcache_3,1.0.0-M4
com.github.cb372,cacheable-guava_3,1.0.0-M4
com.github.cb372,cacheable-redis_3,1.0.0-M4
com.github.cb372,scalacache_3,1.0.0-M4
com.github.cb372,scalacache-cache2k_3,1.0.0-M4
com.github.cb372,scalacache-caffeine_3,1.0.0-M4
com.github.cb372,scalacache-cats-effect_3,1.0.0-M4
com.github.cb372,scalacache-circe_3,1.0.0-M4
com.github.cb372,scalacache-core_3,1.0.0-M4
com.github.cb372,scalacache-ehcache_3,1.0.0-M4
com.github.cb372,scalacache-guava_3,1.0.0-M4
com.github.cb372,scalacache-lrumap_3,1.0.0-M4
com.github.cb372,scalacache-memcached_3,1.0.0-M4
com.github.cb372,scalacache-monix_3,1.0.0-M4
com.github.cb372,scalacache-ohc_3,1.0.0-M4
com.github.cb372,scalacache-redis_3,1.0.0-M4
com.github.cb372,scalacache-scalaz72_3,1.0.0-M4
ws.unfiltered,unfiltered_3,0.10.3
ws.unfiltered,unfiltered-agents_3,0.10.3
ws.unfiltered,unfiltered-directives_3,0.10.3
ws.unfiltered,unfiltered-filter_3,0.10.3
ws.unfiltered,unfiltered-filter-async_3,0.10.3
ws.unfiltered,unfiltered-filter-uploads_3,0.10.3
ws.unfiltered,unfiltered-jetty_3,0.10.3
ws.unfiltered,unfiltered-jetty-ajp_3,0.10.3
ws.unfiltered,unfiltered-json4s_3,0.10.3
ws.unfiltered,unfiltered-mac_3,0.10.3
ws.unfiltered,unfiltered-netty_3,0.10.3
ws.unfiltered,unfiltered-netty-server_3,0.10.3
ws.unfiltered,unfiltered-netty-uploads_3,0.10.3
ws.unfiltered,unfiltered-netty-websockets_3,0.10.3
ws.unfiltered,unfiltered-oauth_3,0.10.3
ws.unfiltered,unfiltered-oauth2_3,0.10.3
ws.unfiltered,unfiltered-scalatest_3,0.10.3
ws.unfiltered,unfiltered-specs2_3,0.10.3
ws.unfiltered,unfiltered-uploads_3,0.10.3
ws.unfiltered,unfiltered-util_3,0.10.3
org.specs2,eff_3,5.0.0-RC-15
org.specs2,eff-cats_3,5.0.0-RC-15
org.specs2,eff-scalaz_3,5.0.0-RC-15
org.specs2,specs2_3,5.0.0-RC-15
org.specs2,specs2-analysis_3,5.0.0-RC-15
org.specs2,specs2-cats_3,5.0.0-RC-15
org.specs2,specs2-codata_3,5.0.0-RC-15
org.specs2,specs2-common_3,5.0.0-RC-15
org.specs2,specs2-core_3,5.0.0-RC-15
org.specs2,specs2-examples_3,5.0.0-RC-15
org.specs2,specs2-form_3,5.0.0-RC-15
org.specs2,specs2-fp_3,5.0.0-RC-15
org.specs2,specs2-guide_3,5.0.0-RC-15
org.specs2,specs2-gwt_3,5.0.0-RC-15
org.specs2,specs2-html_3,5.0.0-RC-15
org.specs2,specs2-http4s_3,5.0.0-RC-15
org.specs2,specs2-junit_3,5.0.0-RC-15
org.specs2,specs2-markdown_3,5.0.0-RC-15
org.specs2,specs2-matcher_3,5.0.0-RC-15
org.specs2,specs2-matcher-extra_3,5.0.0-RC-15
org.specs2,specs2-mock_3,5.0.0-RC-15
org.specs2,specs2-scalacheck_3,5.0.0-RC-15
org.specs2,specs2-scalaz_3,5.0.0-RC-15
org.specs2,specs2-shapeless_3,5.0.0-RC-15
org.specs2,specs2-tests_3,5.0.0-RC-15
org.specs2,specs2-xml_3,5.0.0-RC-15
org.specs2,xml_3,5.0.0-RC-15
com.github.ghostdogpr,caliban_3,1.2.1
com.github.ghostdogpr,caliban-akka-http_3,1.2.1
com.github.ghostdogpr,caliban-cats_3,1.2.1
com.github.ghostdogpr,caliban-client_3,1.2.1
com.github.ghostdogpr,caliban-client-laminext_3,1.2.1
com.github.ghostdogpr,caliban-codegen_3,1.2.1
com.github.ghostdogpr,caliban-codegen-sbt_3,1.2.1
com.github.ghostdogpr,caliban-federation_3,1.2.1
com.github.ghostdogpr,caliban-finch_3,1.2.1
com.github.ghostdogpr,caliban-http4s_3,1.2.1
com.github.ghostdogpr,caliban-macros_3,1.2.1
com.github.ghostdogpr,caliban-monix_3,1.2.1
com.github.ghostdogpr,caliban-play_3,1.2.1
com.github.ghostdogpr,caliban-tapir_3,1.2.1
com.github.ghostdogpr,caliban-tools_3,1.2.1
com.github.ghostdogpr,caliban-uzhttp_3,1.2.1
com.github.ghostdogpr,caliban-zio-http_3,1.2.1
com.softwaremill.quicklens,quicklens_3,1.7.5
com.softwaremill.quicklens,quicklensjs_3,1.7.5
com.softwaremill.quicklens,quicklensjvm_3,1.7.5
com.softwaremill.quicklens,quicklensnative_3,1.7.5
com.github.tototoshi,scala-csv_3,1.3.8
org.rogach,scallop_3,4.0.4
org.scalafx,scalafx_3,16.0.0-R25
org.scalafx,scalafx-extras_3,16.0.0-R25
org.scalafx,scalafxml-core_3,16.0.0-R25
org.scalafx,scalafxml-core-macros_3,16.0.0-R25
org.scalafx,scalafxml-core-macros-sfx2_3,16.0.0-R25
org.scalafx,scalafxml-core-macros-sfx8_3,16.0.0-R25
org.scalafx,scalafxml-core-sfx2_3,16.0.0-R25
org.scalafx,scalafxml-core-sfx8_3,16.0.0-R25
org.scalafx,scalafxml-guice_3,16.0.0-R25
org.scalafx,scalafxml-guice-sfx2_3,16.0.0-R25
org.scalafx,scalafxml-guice-sfx8_3,16.0.0-R25
org.scalafx,scalafxml-macwire-sfx8_3,16.0.0-R25
org.scalafx,scalafxml-subcut_3,16.0.0-R25
org.scalafx,scalafxml-subcut-sfx2_3,16.0.0-R25
org.scalafx,scalafxml-subcut-sfx8_3,16.0.0-R25
com.softwaremill.magnolia1_3,magnolia_3,1.0.0-M7
com.softwaremill.magnolia1_3,magnolia-core_3,1.0.0-M7
com.softwaremill.magnolia1_3,magnolia-examples_3,1.0.0-M7
com.softwaremill.magnolia1_3,magnolia-test_3,1.0.0-M7
com.github.jwt-scala,jwt-argonaut_3,9.0.2
com.github.jwt-scala,jwt-circe_3,9.0.2
com.github.jwt-scala,jwt-core_3,9.0.2
com.github.jwt-scala,jwt-json-common_3,9.0.2
com.github.jwt-scala,jwt-json4s-common_3,9.0.2
com.github.jwt-scala,jwt-json4s-jackson_3,9.0.2
com.github.jwt-scala,jwt-json4s-native_3,9.0.2
com.github.jwt-scala,jwt-play_3,9.0.2
com.github.jwt-scala,jwt-play-json_3,9.0.2
com.github.jwt-scala,jwt-spray-json_3,9.0.2
com.github.jwt-scala,jwt-upickle_3,9.0.2
com.lihaoyi,derive_3,1.4.2
com.lihaoyi,mill-json-js-2.11.11_3,1.4.2
com.lihaoyi,mill-json-js-2.12.4_3,1.4.2
com.lihaoyi,mill-json-jvm-2.11.11_3,1.4.2
com.lihaoyi,mill-json-jvm-2.12.4_3,1.4.2
com.lihaoyi,mill-upickle-js-2.11.11_3,1.4.2
com.lihaoyi,mill-upickle-js-2.12.4_3,1.4.2
com.lihaoyi,mill-upickle-jvm-2.11.11_3,1.4.2
com.lihaoyi,mill-upickle-jvm-2.12.4_3,1.4.2
com.lihaoyi,pprint_3,1.4.2
com.lihaoyi,test_3,1.4.2
com.lihaoyi,ujson_3,1.4.2
com.lihaoyi,ujson-argonaut_3,1.4.2
com.lihaoyi,ujson-circe_3,1.4.2
com.lihaoyi,ujson-js-2.11.11_3,1.4.2
com.lihaoyi,ujson-js-2.12.4_3,1.4.2
com.lihaoyi,ujson-json4s_3,1.4.2
com.lihaoyi,ujson-jvm-2.11.11_3,1.4.2
com.lihaoyi,ujson-jvm-2.12.4_3,1.4.2
com.lihaoyi,ujson-play_3,1.4.2
com.lihaoyi,upack_3,1.4.2
com.lihaoyi,upickle_3,1.4.2
com.lihaoyi,upickle-core_3,1.4.2
com.lihaoyi,upickle-implicits_3,1.4.2
com.lihaoyi,upickle-json_3,1.4.2
com.lihaoyi,requests_3,0.6.9
org.fomkin,gameoflifeexample_3,1.0.1
org.fomkin,korolev_3,1.0.1
org.fomkin,korolev-akka_3,1.0.1
org.fomkin,korolev-async_3,1.0.1
org.fomkin,korolev-bridge_3,1.0.1
org.fomkin,korolev-bytes_3,1.0.1
org.fomkin,korolev-cats_3,1.0.1
org.fomkin,korolev-cats-effect-support_3,1.0.1
org.fomkin,korolev-dux_3,1.0.1
org.fomkin,korolev-effect_3,1.0.1
org.fomkin,korolev-example_3,1.0.1
org.fomkin,korolev-fs2_3,1.0.1
org.fomkin,korolev-garcon_3,1.0.1
org.fomkin,korolev-http_3,1.0.1
org.fomkin,korolev-http4s_3,1.0.1
org.fomkin,korolev-jcache-support_3,1.0.1
org.fomkin,korolev-monix_3,1.0.1
org.fomkin,korolev-monix-support_3,1.0.1
org.fomkin,korolev-scodec_3,1.0.1
org.fomkin,korolev-server_3,1.0.1
org.fomkin,korolev-server-akkahttp_3,1.0.1
org.fomkin,korolev-server-blaze_3,1.0.1
org.fomkin,korolev-slf4j_3,1.0.1
org.fomkin,korolev-slf4j-support_3,1.0.1
org.fomkin,korolev-standalone_3,1.0.1
org.fomkin,korolev-testkit_3,1.0.1
org.fomkin,korolev-vdom_3,1.0.1
org.fomkin,korolev-web_3,1.0.1
org.fomkin,korolev-zio_3,1.0.1
org.fomkin,korolev-zio-http_3,1.0.1
org.fomkin,korolev-zio-streams_3,1.0.1
org.fomkin,routingexample_3,1.0.1
org.fomkin,simpleexample_3,1.0.1
io.argonaut,argonaut_3,6.3.7
io.argonaut,argonaut-cats_3,6.3.7
io.argonaut,argonaut-jawn_3,6.3.7
io.argonaut,argonaut-monocle_3,6.3.7
io.argonaut,argonaut-monocle3_3,6.3.7
io.argonaut,argonaut-scalaz_3,6.3.7
io.argonaut,argonaut-scalaz7-2_3,6.3.7
io.argonaut,argonaut-unfiltered_3,6.3.7
io.argonaut,unfiltered-cors_3,6.3.7
org.atnos,eff_3,5.21.0
org.atnos,eff-cats_3,5.21.0
org.atnos,eff-cats-effect_3,5.21.0
org.atnos,eff-cats-monix_3,5.21.0
org.atnos,eff-cats-scalaz_3,5.21.0
org.atnos,eff-doobie_3,5.21.0
org.atnos,eff-fs2_3,5.21.0
org.atnos,eff-macros_3,5.21.0
org.atnos,eff-monix_3,5.21.0
org.atnos,eff-twitter_3,5.21.0
org.wvlet.airframe,airframe_3,21.5.4
org.wvlet.airframe,airframe-benchmark_3,21.5.4
org.wvlet.airframe,airframe-bootstrap_3,21.5.4
org.wvlet.airframe,airframe-canvas_3,21.5.4
org.wvlet.airframe,airframe-codec_3,21.5.4
org.wvlet.airframe,airframe-config_3,21.5.4
org.wvlet.airframe,airframe-control_3,21.5.4
org.wvlet.airframe,airframe-di-macros_3,21.5.4
org.wvlet.airframe,airframe-fluentd_3,21.5.4
org.wvlet.airframe,airframe-http_3,21.5.4
org.wvlet.airframe,airframe-http-codegen_3,21.5.4
org.wvlet.airframe,airframe-http-finagle_3,21.5.4
org.wvlet.airframe,airframe-http-grpc_3,21.5.4
org.wvlet.airframe,airframe-http-okhttp_3,21.5.4
org.wvlet.airframe,airframe-http-recorder_3,21.5.4
org.wvlet.airframe,airframe-http-router_3,21.5.4
org.wvlet.airframe,airframe-http-rx_3,21.5.4
org.wvlet.airframe,airframe-http-widget_3,21.5.4
org.wvlet.airframe,airframe-jdbc_3,21.5.4
org.wvlet.airframe,airframe-jmx_3,21.5.4
org.wvlet.airframe,airframe-json_3,21.5.4
org.wvlet.airframe,airframe-launcher_3,21.5.4
org.wvlet.airframe,airframe-log_3,21.5.4
org.wvlet.airframe,airframe-macros_3,21.5.4
org.wvlet.airframe,airframe-metrics_3,21.5.4
org.wvlet.airframe,airframe-msgpack_3,21.5.4
org.wvlet.airframe,airframe-msgpack-benchmark_3,21.5.4
org.wvlet.airframe,airframe-opts_3,21.5.4
org.wvlet.airframe,airframe-parquet_3,21.5.4
org.wvlet.airframe,airframe-rx_3,21.5.4
org.wvlet.airframe,airframe-rx-html_3,21.5.4
org.wvlet.airframe,airframe-rx-widget_3,21.5.4
org.wvlet.airframe,airframe-scaladoc_3,21.5.4
org.wvlet.airframe,airframe-scalatest_3,21.5.4
org.wvlet.airframe,airframe-spec_3,21.5.4
org.wvlet.airframe,airframe-sql_3,21.5.4
org.wvlet.airframe,airframe-stream_3,21.5.4
org.wvlet.airframe,airframe-surface_3,21.5.4
org.wvlet.airframe,airframe-tablet_3,21.5.4
org.wvlet.airframe,airframe-ulid_3,21.5.4
org.wvlet.airframe,airspec_3,21.5.4
org.wvlet.airframe,airspec-core_3,21.5.4
org.wvlet.airframe,airspec-light_3,21.5.4
org.wvlet.airframe,airspec-log_3,21.5.4
org.wvlet.airframe,sbt-airframe_3,21.5.4
org.wvlet.airframe,surface_3,21.5.4
com.monovore,decline_3,2.2.0
com.monovore,decline-effect_3,2.2.0
com.monovore,decline-enumeratum_3,2.2.0
com.monovore,decline-refined_3,2.2.0
org.typelevel,cats-collections-core_3,0.9.3
org.typelevel,cats-collections-laws_3,0.9.3
org.typelevel,cats-collections-scalacheck_3,0.9.3
com.47deg,fetch_3,2.1.1
com.47deg,fetch-debug_3,2.1.1
com.47deg,root_3,2.1.1
com.lihaoyi,sourcecode_3,0.2.7
com.dimafeng,testcontainers-scala_3,0.39.8
com.dimafeng,testcontainers-scala-cassandra_3,0.39.8
com.dimafeng,testcontainers-scala-clickhouse_3,0.39.8
com.dimafeng,testcontainers-scala-cockroachdb_3,0.39.8
com.dimafeng,testcontainers-scala-core_3,0.39.8
com.dimafeng,testcontainers-scala-couchbase_3,0.39.8
com.dimafeng,testcontainers-scala-db2_3,0.39.8
com.dimafeng,testcontainers-scala-dynalite_3,0.39.8
com.dimafeng,testcontainers-scala-elasticsearch_3,0.39.8
com.dimafeng,testcontainers-scala-influxdb_3,0.39.8
com.dimafeng,testcontainers-scala-jdbc_3,0.39.8
com.dimafeng,testcontainers-scala-kafka_3,0.39.8
com.dimafeng,testcontainers-scala-localstack_3,0.39.8
com.dimafeng,testcontainers-scala-localstack-v2_3,0.39.8
com.dimafeng,testcontainers-scala-mariadb_3,0.39.8
com.dimafeng,testcontainers-scala-mockserver_3,0.39.8
com.dimafeng,testcontainers-scala-mongodb_3,0.39.8
com.dimafeng,testcontainers-scala-mssqlserver_3,0.39.8
com.dimafeng,testcontainers-scala-munit_3,0.39.8
com.dimafeng,testcontainers-scala-mysql_3,0.39.8
com.dimafeng,testcontainers-scala-neo4j_3,0.39.8
com.dimafeng,testcontainers-scala-nginx_3,0.39.8
com.dimafeng,testcontainers-scala-oracle-xe_3,0.39.8
com.dimafeng,testcontainers-scala-orientdb_3,0.39.8
com.dimafeng,testcontainers-scala-postgresql_3,0.39.8
com.dimafeng,testcontainers-scala-presto_3,0.39.8
com.dimafeng,testcontainers-scala-pulsar_3,0.39.8
com.dimafeng,testcontainers-scala-rabbitmq_3,0.39.8
com.dimafeng,testcontainers-scala-scalatest_3,0.39.8
com.dimafeng,testcontainers-scala-scalatest-selenium_3,0.39.8
com.dimafeng,testcontainers-scala-solr_3,0.39.8
com.dimafeng,testcontainers-scala-toxiproxy_3,0.39.8
com.dimafeng,testcontainers-scala-trino_3,0.39.8
com.dimafeng,testcontainers-scala-vault_3,0.39.8
com.fasterxml.jackson.module,jackson-module-scala_3,2.13.0
com.github.plokhotnyuk.jsoniter-scala,core_3,2.10.3
com.github.plokhotnyuk.jsoniter-scala,jsoniter-scala-core_3,2.10.3
com.github.plokhotnyuk.jsoniter-scala,jsoniter-scala-macros_3,2.10.3
com.github.plokhotnyuk.jsoniter-scala,macros_3,2.10.3
com.lihaoyi,fansi_3,0.7.10
com.lihaoyi,utest_3,0.7.10
com.lihaoyi,utest-runner_3,0.7.10
com.lihaoyi,utest-test_3,0.7.10
com.lihaoyi,os-lib_3,0.7.8
com.lihaoyi,os-lib-watch_3,0.7.8
org.typelevel,kittens_3,3.0.0-M1
org.typelevel,jawn-argonaut_3,1.2.0
org.typelevel,jawn-ast_3,1.2.0
org.typelevel,jawn-json4s_3,1.2.0
org.typelevel,jawn-parser_3,1.2.0
org.typelevel,jawn-play_3,1.2.0
org.typelevel,jawn-rojoma_3,1.2.0
org.typelevel,jawn-rojoma-v3_3,1.2.0
org.typelevel,jawn-spray_3,1.2.0
org.typelevel,jawn-util_3,1.2.0
me.shadaj,scalapy_3,0.5.0+20-5ce1ed6a
me.shadaj,scalapy-core_3,0.5.0+20-5ce1ed6a
me.shadaj,scalapy-macros_3,0.5.0+20-5ce1ed6a
org.typelevel,algebra_3,2.2.3
org.typelevel,algebra-lattice_3,2.2.3
org.typelevel,algebra-laws_3,2.2.3
org.typelevel,algebra-macros_3,2.2.3
org.typelevel,algebra-ring_3,2.2.3
org.typelevel,algebra-std_3,2.2.3
io.suzaku,boopickle_3,1.4.0
io.suzaku,boopickle-shapeless_3,1.4.0
com.lihaoyi,cask_3,0.7.12
com.lihaoyi,cask-actor_3,0.7.12
com.lihaoyi,cask-util_3,0.7.12
com.lihaoyi,cask-util-js_3,0.7.12
com.lihaoyi,cask-util-jvm_3,0.7.12
io.github.jmcardon,tsec-bouncy_3,0.4.0
io.github.jmcardon,tsec-cipher-bouncy_3,0.4.0
io.github.jmcardon,tsec-cipher-core_3,0.4.0
io.github.jmcardon,tsec-cipher-jca_3,0.4.0
io.github.jmcardon,tsec-common_3,0.4.0
io.github.jmcardon,tsec-hash-bouncy_3,0.4.0
io.github.jmcardon,tsec-hash-jca_3,0.4.0
io.github.jmcardon,tsec-http4s_3,0.4.0
io.github.jmcardon,tsec-jwt-core_3,0.4.0
io.github.jmcardon,tsec-jwt-mac_3,0.4.0
io.github.jmcardon,tsec-jwt-sig_3,0.4.0
io.github.jmcardon,tsec-libsodium_3,0.4.0
io.github.jmcardon,tsec-mac_3,0.4.0
io.github.jmcardon,tsec-md_3,0.4.0
io.github.jmcardon,tsec-messagedigests_3,0.4.0
io.github.jmcardon,tsec-password_3,0.4.0
io.github.jmcardon,tsec-signatures_3,0.4.0
io.github.jmcardon,tsec-symmetric-cipher_3,0.4.0
org.tpolecat,atto-compat-cats_3,0.9.5
org.tpolecat,atto-compat-scalaz71_3,0.9.5
org.tpolecat,atto-compat-scalaz72_3,0.9.5
org.tpolecat,atto-core_3,0.9.5
org.tpolecat,atto-fs2_3,0.9.5
org.tpolecat,atto-refined_3,0.9.5
org.tpolecat,atto-spire_3,0.9.5
org.tpolecat,atto-stream_3,0.9.5
is.cir,ciris_3,2.2.0
is.cir,ciris-cats_3,2.2.0
is.cir,ciris-cats-effect_3,2.2.0
is.cir,ciris-circe_3,2.2.0
is.cir,ciris-core_3,2.2.0
is.cir,ciris-enumeratum_3,2.2.0
is.cir,ciris-generic_3,2.2.0
is.cir,ciris-refined_3,2.2.0
is.cir,ciris-spire_3,2.2.0
is.cir,ciris-squants_3,2.2.0
com.outr,scribe_3,3.6.0
com.outr,scribe-config_3,3.6.0
com.outr,scribe-core_3,3.6.0
com.outr,scribe-extras_3,3.6.0
com.outr,scribe-file_3,3.6.0
com.outr,scribe-json_3,3.6.0
com.outr,scribe-logstash_3,3.6.0
com.outr,scribe-macros_3,3.6.0
com.outr,scribe-migration_3,3.6.0
com.outr,scribe-slack_3,3.6.0
com.outr,scribe-slf4j_3,3.6.0
com.outr,scribe-slf4j18_3,3.6.0
com.outr,scribe-swlf4j18_3,3.6.0
com.outr,scribejs_3,3.6.0
com.outr,scribejvm_3,3.6.0
io.higherkindness,droste_3,0.9.0-M3
io.higherkindness,droste-core_3,0.9.0-M3
io.higherkindness,droste-laws_3,0.9.0-M3
io.higherkindness,droste-macros_3,0.9.0-M3
io.higherkindness,droste-meta_3,0.9.0-M3
io.higherkindness,droste-reftree_3,0.9.0-M3
io.higherkindness,droste-scalacheck_3,0.9.0-M3
dev.zio,zio-prelude_3,1.0.0-RC6
dev.zio,zio-prelude-experimental_3,1.0.0-RC6
dev.zio,zio-prelude-scala-parallel-collections_3,1.0.0-RC6
com.github.japgolly.scalacss,core_3,0.8.0-RC1
com.github.japgolly.scalacss,ext-react_3,0.8.0-RC1
com.github.japgolly.scalacss,ext-scalatags_3,0.8.0-RC1
com.github.japgolly.scalacss,extreact_3,0.8.0-RC1
com.github.japgolly.scalacss,extscalatags_3,0.8.0-RC1
org.typelevel,discipline_3,1.1.5
org.typelevel,discipline-core_3,1.1.5
org.typelevel,discipline-scalatest_3,1.1.5
org.typelevel,discipline-specs2_3,1.1.5
org.http4s,blaze_3,0.15.2
org.http4s,blaze-core_3,0.15.2
org.http4s,blaze-http_3,0.15.2
org.scalameta,mdoc_3,2.2.23
org.scalameta,mdoc-cli_3,2.2.23
org.scalameta,mdoc-docs_3,2.2.23
org.scalameta,mdoc-js_3,2.2.23
org.scalameta,mdoc-lsp_3,2.2.23
org.scalameta,mdoc-runtime_3,2.2.23
org.scalameta,sbt-mdoc_3,2.2.23
org.planet42,laika-core_3,0.18.0
org.planet42,laika-io_3,0.18.0
org.planet42,laika-pdf_3,0.18.0
org.planet42,laika-preview_3,0.18.0
org.planet42,laika-sbt_3,0.18.0
com.typesafe.play,play-functional_3,2.10.0-RC5
com.typesafe.play,play-json_3,2.10.0-RC5
com.typesafe.play,play-json-joda_3,2.10.0-RC5
org.gnieh,diffson_3,4.1.1
org.gnieh,diffson-circe_3,4.1.1
org.gnieh,diffson-core_3,4.1.1
org.gnieh,diffson-play-json_3,4.1.1
org.gnieh,diffson-spray-json_3,4.1.1
org.gnieh,diffson-testkit_3,4.1.1
com.github.scalaprops,scalaprops_3,0.8.3
com.github.scalaprops,scalaprops-all_3,0.8.3
com.github.scalaprops,scalaprops-core_3,0.8.3
com.github.scalaprops,scalaprops-gen_3,0.8.3
com.github.scalaprops,scalaprops-scalaz_3,0.8.3
com.github.scalaprops,scalaprops-scalazlaws_3,0.8.3
io.d11,zhttp_3,1.0.0.0-RC17
dev.zio,zio-json_3,0.2.0-M1
dev.zio,zio-json-interop-http4s_3,0.2.0-M1
dev.zio,zio-json-interop-refined_3,0.2.0-M1
dev.zio,zio-json-interop-scalaz7x_3,0.2.0-M1
dev.zio,zio-json-macros_3,0.2.0-M1
dev.zio,zio-json-yaml_3,0.2.0-M1
io.lemonlabs,scala-uri_3,4.0.0-M2
io.lemonlabs,scala-uri-circe_3,4.0.0-M2
io.lemonlabs,scala-uri-core_3,4.0.0-M2
io.lemonlabs,scala-uri-spray-json_3,4.0.0-M2
org.typelevel,log4cats-core_3,2.1.1
org.typelevel,log4cats-noop_3,2.1.1
org.typelevel,log4cats-slf4j_3,2.1.1
org.typelevel,log4cats-testing_3,2.1.1
org.typelevel,mouse_3,1.0.6
org.scalameta,docs_3,0.7.29
org.scalameta,munit_3,0.7.29
org.scalameta,munit-docs_3,0.7.29
org.scalameta,munit-scalacheck_3,0.7.29
org.scalameta,sbt-munit_3,0.7.29
org.creativescala,code_3,0.9.25
org.creativescala,docs_3,0.9.25
org.creativescala,doodle_3,0.9.25
org.creativescala,doodle-animate_3,0.9.25
org.creativescala,doodle-core_3,0.9.25
org.creativescala,doodle-examples_3,0.9.25
org.creativescala,doodle-explore_3,0.9.25
org.creativescala,doodle-golden_3,0.9.25
org.creativescala,doodle-image_3,0.9.25
org.creativescala,doodle-interact_3,0.9.25
org.creativescala,doodle-java2d_3,0.9.25
org.creativescala,doodle-plot_3,0.9.25
org.creativescala,doodle-reactor_3,0.9.25
org.creativescala,doodle-svg_3,0.9.25
org.creativescala,doodle-turtle_3,0.9.25
com.github.valskalla,odin-core_3,0.13.0
com.github.valskalla,odin-extras_3,0.13.0
com.github.valskalla,odin-json_3,0.13.0
